experiment_id,dataset,seed,rank,model,accuracy,macro_f1,negative_log_likelihood,ece_15bin,brier_score,runtime_seconds,wall_clock_seconds,peak_memory_mb
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,16,rbf_kernel,0.9083333333333333,0.9100566895526911,1.5174228633214435,0.6461755283832908,0.6434499052490088,0.2744607925415039,0.2744607925415039,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,16,rff_ridge,0.3055555555555556,0.3041425618722758,2.0195112456813513,0.09386747775423789,0.8193488321639932,0.1324930191040039,0.1324930191040039,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,16,logistic_pca,0.9305555555555556,0.9298214806555191,0.22160195078296746,0.03759563804609447,0.10083078986135256,0.0192413330078125,0.0192413330078125,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,16,mlp,0.95,0.9496616715389627,0.2554058227649248,0.11127723341638344,0.09993949680571784,0.05389547348022461,0.05389547348022461,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,16,qrc_nonent,0.9416666666666667,0.9408153368624707,0.19251220641759914,0.03546003824883915,0.08669948985976904,0.08633637428283691,0.08633637428283691,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,24,qrc_ent,0.9361111111111111,0.9360946039026972,0.2120574254311023,0.04605649765979937,0.08902749787908577,0.09136366844177246,0.09136366844177246,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,24,esn,0.3138888888888889,0.30523953690216116,1.9885531998340888,0.0697003883187116,0.8240389900625495,0.10622334480285645,0.10622334480285645,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,24,random_feature_reservoir,0.21944444444444444,0.21394316209403716,2.2012651708771416,0.04526747329638354,0.8696057940403514,0.1062920093536377,0.1062920093536377,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,24,rbf_kernel,0.7194444444444444,0.7612840014033206,2.148976252113535,0.5963416385035841,0.8593982097099564,0.21169352531433105,0.21169352531433105,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,24,rff_ridge,0.13333333333333333,0.1314340429751438,2.317412042369312,0.06572663131348619,0.9028031598891169,0.1435704231262207,0.1435704231262207,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,24,logistic_pca,0.9527777777777777,0.952529513900048,0.17676513007353192,0.046231947974637984,0.07371081251269788,0.03505825996398926,0.03505825996398926,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,24,mlp,0.9666666666666667,0.9665271134450139,0.23564091220968714,0.12501521895012396,0.08843967480201816,0.059162139892578125,0.059162139892578125,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,24,qrc_nonent,0.9555555555555556,0.9553340676469887,0.20227082937167976,0.05544686846516041,0.0875156287522325,0.057897090911865234,0.057897090911865234,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,32,qrc_ent,0.9222222222222223,0.92148976825034,0.26830794959905674,0.05024133662608225,0.12618959913025268,0.12010025978088379,0.12010025978088379,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,32,esn,0.21388888888888888,0.21299422298928458,2.1442307255335997,0.037998524700786164,0.868557844105927,0.13309717178344727,0.13309717178344727,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,32,random_feature_reservoir,0.12222222222222222,0.12065472145748721,2.3621243881574037,0.07862542347878475,0.9136617273498757,0.09576916694641113,0.09576916694641113,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,32,rbf_kernel,0.44166666666666665,0.514400783072753,2.273810377207663,0.3379138908371844,0.8936314584936849,0.21587514877319336,0.21587514877319336,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,32,rff_ridge,0.13055555555555556,0.12980746711582816,2.3504217407127523,0.055118360019066386,0.9085784015971077,0.10839366912841797,0.10839366912841797,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,32,logistic_pca,0.9527777777777777,0.9526237342928197,0.15053291592002188,0.040967133050550976,0.06874053883692434,0.08073663711547852,0.08073663711547852,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,32,mlp,0.9555555555555556,0.9552163627527065,0.19717167562395185,0.09579232434865191,0.07549000712262688,0.05936622619628906,0.05936622619628906,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST_PROXY,42,32,qrc_nonent,0.9361111111111111,0.9360944785993205,0.24271061413497905,0.05102431672577343,0.10985583456654659,0.10575509071350098,0.10575509071350098,0.0
