experiment_id,dataset,seed,rank,model,accuracy,macro_f1,negative_log_likelihood,ece_15bin,brier_score,runtime_seconds,wall_clock_seconds,peak_memory_mb
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,48,rff_ridge,0.10555555555555556,0.10398661695967344,2.36847276048547,0.07702856612589984,0.9149072753346551,0.22557926177978516,0.22557926177978516,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,48,logistic_pca,0.8277777777777777,0.826217435621948,0.5631477451440237,0.031536809276421364,0.24672912026683166,0.06288576126098633,0.06288576126098633,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,48,mlp,0.8666666666666667,0.8652513567311134,0.5313066068004234,0.12505610300766937,0.22768707834918298,0.08183455467224121,0.08183455467224121,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,19,48,qrc_nonent,0.775,0.7734678078943056,0.729064619826761,0.05405785940721963,0.32187833166433877,0.10065388679504395,0.10065388679504395,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,23,8,qrc_ent,0.8138888888888889,0.8141555279282155,0.6833382261718185,0.05896292010718692,0.29293593399587514,0.10538101196289062,0.10538101196289062,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,23,8,esn,0.6916666666666667,0.6901337597627129,0.9371589644945681,0.11037939484764693,0.42449374183216293,0.06511616706848145,0.06511616706848145,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,23,8,random_feature_reservoir,0.725,0.7232720941683353,1.0550258989777375,0.2337683327306019,0.46270844502709313,0.13823819160461426,0.13823819160461426,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,23,8,rbf_kernel,0.7527777777777778,0.7528074270234237,0.9888469218681716,0.25551364728777454,0.43793732622796616,0.30774664878845215,0.30774664878845215,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,23,8,rff_ridge,0.6833333333333333,0.6824300368332145,1.246376621268419,0.28011481077263944,0.539325742127047,0.3042726516723633,0.3042726516723633,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,23,8,logistic_pca,0.7555555555555555,0.7548368542812192,0.7873274862085495,0.07361665168964046,0.34911394007981655,0.025652647018432617,0.025652647018432617,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,23,8,mlp,0.7444444444444445,0.7429392775575027,0.7661124357011991,0.11116229208564274,0.35350959739228754,0.06627130508422852,0.06627130508422852,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,23,8,qrc_nonent,0.7972222222222223,0.7961583340674452,0.7101261744871135,0.0626052331537795,0.30714728016226467,0.015095233917236328,0.015095233917236328,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,23,16,qrc_ent,0.8055555555555556,0.8074767354303448,0.6629562433340338,0.036591722404322465,0.2922248514930848,0.11004519462585449,0.11004519462585449,0.0
